Date,nKL2001_IN0484,nKL2002_IN0484,nKL2003_IN0484,nKL2004_IN0484,nKL2006_IN0484,nKL2007_IN0484,nKL2008_IN0484,nKL2901_IN0484,nKL2902_IN0484,nKL2903_IN0484,nKL2904_IN0484,nKL2906_IN0484,nKL2907_IN0484,nKL2908_IN0484,nKL3901_IN0484,nKL3902_IN0484,nKL3903_IN0484,nKL3904_IN0484,nKL3906_IN0484,nKL3907_IN0484,nKL3908_IN0484
2024-06-04,15.770833333333334,16.523611111111112,16.018055555555556,16.054166666666667,16.619444444444444,16.433333333333334,17.2125,15.993055555555555,16.334722222222222,16.9,16.806944444444444,15.359722222222224,15.280555555555557,16.94861111111111,15.634722222222223,15.863888888888889,16.006944444444443,16.015277777777776,15.795833333333333,15.91527777777778,15.79861111111111
2024-06-05,19.891666666666666,20.04861111111111,19.90972222222222,20.452777777777776,20.291666666666668,20.830555555555556,22.226388888888888,20.343055555555555,20.929166666666667,20.57638888888889,20.256944444444443,18.641666666666666,18.518055555555556,20.616666666666667,19.009722222222223,19.898611111111112,19.218055555555555,20.200000000000003,19.129166666666666,19.380555555555556,19.90277777777778
2024-06-06,22.88888888888889,22.76111111111111,22.444444444444443,23.4125,22.958333333333332,23.538888888888888,24.75277777777778,23.398611111111112,23.67638888888889,23.15138888888889,22.71527777777778,21.251388888888886,21.140277777777776,23.34027777777778,21.793055555555554,23.045833333333334,22.09027777777778,23.302777777777777,21.880555555555556,21.931944444444444,22.193055555555556
2024-06-07,21.012500000000003,21.455555555555556,21.07361111111111,21.509722222222223,21.25,21.793055555555554,22.805555555555557,21.393055555555556,21.681944444444444,21.78472222222222,21.415277777777778,19.827777777777776,19.658333333333335,21.720833333333335,20.354166666666668,21.061111111111114,20.53611111111111,21.37222222222222,20.331944444444446,20.444444444444443,20.693055555555556
2024-06-08,20.830555555555556,20.893055555555556,20.945833333333333,21.09722222222222,22.06527777777778,22.470833333333335,23.380555555555556,21.04861111111111,21.563888888888886,21.297222222222224,21.36111111111111,20.248611111111114,20.531944444444445,23.068055555555556,20.288888888888888,21.525,21.094444444444445,21.72361111111111,21.21388888888889,21.31527777777778,21.727777777777778
2024-06-09,21.477777777777778,21.672222222222224,21.858333333333334,21.561111111111114,22.047222222222224,22.233333333333334,23.330555555555556,21.67361111111111,22.15138888888889,22.095833333333335,21.827777777777776,20.422222222222224,20.47361111111111,22.520833333333332,20.94027777777778,21.733333333333334,21.258333333333333,21.956944444444446,21.031944444444445,21.220833333333335,21.443055555555556
2024-06-10,19.924999999999997,20.398611111111112,20.354166666666668,20.226388888888888,20.697222222222223,20.62222222222222,21.480555555555554,20.195833333333333,20.6625,20.745833333333334,20.529166666666665,19.070833333333333,19.102777777777778,20.841666666666665,19.515277777777776,20.041666666666668,19.816666666666666,20.25,19.579166666666666,19.819444444444443,19.880555555555556
2024-06-11,19.555555555555557,19.844444444444445,19.876388888888886,19.390277777777776,19.65138888888889,20.07361111111111,21.291666666666668,19.76111111111111,20.11388888888889,20.229166666666668,19.881944444444443,18.15277777777778,18.04861111111111,20.025,18.7875,19.438888888888886,19.038888888888888,19.677777777777777,18.665277777777778,18.765277777777776,18.96388888888889
2024-06-12,13.316666666666666,14.147222222222222,13.62361111111111,13.894444444444444,14.170833333333333,14.031944444444443,14.91111111111111,13.669444444444444,13.956944444444444,14.440277777777778,14.27638888888889,12.5625,12.555555555555555,14.226388888888888,13.079166666666667,13.195833333333333,13.402777777777779,13.419444444444444,13.098611111111111,13.280555555555557,13.259722222222223
2024-06-13,11.401388888888889,12.23611111111111,11.859722222222222,12.13888888888889,13.23611111111111,12.558333333333334,13.184722222222222,11.82638888888889,12.352777777777778,12.766666666666667,12.744444444444445,11.379166666666666,11.606944444444444,13.462499999999999,11.520833333333334,11.816666666666666,12.161111111111111,12.055555555555555,11.926388888888889,12.108333333333333,12.162500000000001
2024-06-14,15.509722222222223,15.512500000000001,16.102777777777778,15.444444444444445,16.283333333333335,16.605555555555554,17.333333333333332,15.695833333333333,16.745833333333334,15.799999999999999,15.909722222222221,14.416666666666666,14.631944444444445,16.994444444444444,14.729166666666666,16.265277777777776,15.533333333333335,16.248611111111114,15.386111111111111,15.520833333333334,15.856944444444444
2024-06-15,20.976388888888888,20.781944444444445,21.50277777777778,20.7875,22.299999999999997,22.549999999999997,23.270833333333332,21.006944444444443,21.92361111111111,21.140277777777776,21.194444444444443,20.2125,20.333333333333332,23.01111111111111,20.26388888888889,21.70138888888889,21.016666666666666,21.833333333333332,20.929166666666667,21.141666666666666,21.612499999999997
2024-06-16,17.354166666666668,18.134722222222223,17.668055555555554,17.955555555555556,18.24722222222222,18.101388888888888,19.169444444444444,17.666666666666668,18.070833333333333,18.529166666666665,18.34861111111111,16.688888888888886,16.654166666666665,18.354166666666668,17.133333333333333,17.245833333333334,17.395833333333332,17.408333333333335,17.206944444444446,17.50277777777778,17.415277777777778
2024-06-17,21.720833333333335,21.62777777777778,22.302777777777777,21.50277777777778,21.894444444444446,22.406944444444445,23.443055555555556,21.85,22.875,22.019444444444446,21.575000000000003,20.125,20.154166666666665,22.516666666666666,20.677777777777777,22.243055555555557,21.13611111111111,22.41111111111111,20.841666666666665,20.795833333333334,21.172222222222224
2024-06-18,23.920833333333334,24.11388888888889,24.691666666666666,24.0875,25.438888888888886,24.780555555555555,26.647222222222222,24.177777777777777,24.995833333333334,24.529166666666665,24.126388888888886,22.952777777777776,23.029166666666665,25.244444444444444,23.31527777777778,24.641666666666666,23.708333333333332,24.827777777777776,23.504166666666666,23.827777777777776,24.405555555555555
2024-06-19,26.88888888888889,26.694444444444443,27.479166666666668,26.547222222222224,27.294444444444444,27.04861111111111,28.305555555555557,26.979166666666668,28.093055555555555,27.045833333333334,26.891666666666666,25.633333333333333,25.586111111111112,27.53611111111111,26.058333333333334,27.644444444444446,26.391666666666666,27.8375,26.06527777777778,26.07638888888889,26.32361111111111
2024-06-20,20.123611111111114,19.9625,20.163888888888888,19.858333333333334,20.751388888888886,20.28611111111111,21.858333333333334,19.830555555555556,20.791666666666668,20.218055555555555,20.270833333333332,19.020833333333332,19.245833333333334,21.680555555555557,19.365277777777777,20.755555555555556,20.105555555555554,20.904166666666665,19.65972222222222,19.709722222222222,20.130555555555556
2024-06-21,23.950000000000003,23.86388888888889,24.512500000000003,23.831944444444446,25.336111111111112,24.541666666666668,26.156944444444445,24.129166666666666,24.97361111111111,24.381944444444443,24.380555555555556,23.42638888888889,23.704166666666666,26.288888888888888,23.516666666666666,25.119444444444444,24.365277777777777,25.211111111111112,24.2875,24.454166666666666,24.669444444444444
2024-06-22,22.480555555555554,23.029166666666665,22.73888888888889,22.92638888888889,23.518055555555556,23.336111111111112,24.65,23.120833333333334,23.531944444444445,23.495833333333334,23.208333333333332,21.86388888888889,21.82361111111111,23.772222222222222,22.158333333333335,22.57361111111111,22.419444444444444,22.931944444444444,22.368055555555557,22.741666666666667,22.80138888888889
2024-06-23,22.237499999999997,22.23611111111111,21.94861111111111,22.025,22.145833333333332,22.28611111111111,24.365277777777777,22.805555555555557,23.041666666666668,22.70138888888889,22.256944444444443,20.706944444444446,20.581944444444446,22.84861111111111,21.330555555555556,22.479166666666668,21.654166666666665,22.737499999999997,21.2875,21.376388888888886,21.630555555555556
2024-06-24,20.294444444444444,20.330555555555556,20.029166666666665,20.195833333333333,20.841666666666665,20.583333333333332,22.18472222222222,20.558333333333334,21.140277777777776,20.876388888888886,20.630555555555556,19.28472222222222,19.34722222222222,21.76111111111111,19.68472222222222,20.768055555555556,20.169444444444444,20.945833333333333,20.08888888888889,19.954166666666666,20.272222222222222
2024-06-25,20.390277777777776,20.459722222222222,20.543055555555554,20.445833333333333,21.495833333333334,20.81527777777778,22.936111111111114,20.844444444444445,21.36388888888889,21.025,21.104166666666668,20.16111111111111,20.297222222222224,23.345833333333335,20.123611111111114,21.420833333333334,21.163888888888888,21.595833333333335,21.243055555555557,21.491666666666667,21.799999999999997
2024-06-26,23.13611111111111,23.02638888888889,22.975,23.154166666666665,24.379166666666666,23.575000000000003,25.65972222222222,23.476388888888888,23.99722222222222,23.61388888888889,23.729166666666668,22.865277777777777,23.16111111111111,26.069444444444443,22.745833333333334,24.186111111111114,23.688888888888886,24.259722222222223,23.919444444444444,24.179166666666667,24.477777777777778
2024-06-27,23.991666666666667,23.969444444444445,24.029166666666665,24.209722222222222,25.09861111111111,24.708333333333332,26.470833333333335,24.545833333333334,25.15138888888889,24.680555555555557,24.523611111111112,23.41111111111111,23.445833333333333,25.894444444444446,23.5875,24.958333333333332,24.225,25.13611111111111,24.16111111111111,24.27777777777778,24.654166666666665
2024-06-28,24.93472222222222,24.90972222222222,24.556944444444444,24.904166666666665,25.35,25.334722222222222,27.022222222222222,25.32361111111111,25.943055555555556,25.387500000000003,24.945833333333333,23.569444444444443,23.700000000000003,25.711111111111112,24.012500000000003,25.169444444444444,24.231944444444444,25.406944444444445,23.991666666666667,24.288888888888888,24.90138888888889
2024-06-29,26.851388888888888,26.775,26.581944444444446,26.88611111111111,27.630555555555556,27.254166666666666,29.400000000000002,27.27638888888889,27.950000000000003,27.225,27.043055555555554,25.783333333333335,26.022222222222222,28.462500000000002,26.191666666666666,27.898611111111112,26.836111111111112,27.993055555555557,26.56527777777778,26.680555555555557,27.041666666666668
2024-06-30,27.468055555555555,27.476388888888888,27.231944444444444,27.42361111111111,28.95138888888889,28.3125,29.26805555555556,27.820833333333333,28.383333333333333,27.772222222222222,27.591666666666665,26.648611111111112,26.875,29.133333333333333,26.859722222222224,27.918055555555554,27.345833333333335,28.259722222222223,27.118055555555557,27.529166666666665,27.947222222222223
2024-07-01,20.40277777777778,21.07638888888889,20.72222222222222,20.768055555555556,21.052777777777777,20.987499999999997,22.291666666666668,20.816666666666666,21.12222222222222,21.455555555555556,21.075000000000003,19.40972222222222,19.38611111111111,21.208333333333332,20.040277777777778,20.219444444444445,20.241666666666667,20.491666666666667,19.98888888888889,20.290277777777778,20.398611111111112
2024-07-02,18.427777777777777,18.811111111111114,18.41111111111111,18.404166666666665,18.55138888888889,18.658333333333335,20.516666666666666,18.633333333333333,18.869444444444444,19.23611111111111,18.80138888888889,17.1,17.1,19.11388888888889,17.859722222222224,18.058333333333334,18.045833333333334,18.36111111111111,17.86111111111111,17.933333333333334,18.163888888888888
2024-07-03,18.025,18.31527777777778,17.819444444444443,17.96527777777778,18.345833333333335,18.177777777777777,19.916666666666668,18.220833333333335,18.77777777777778,18.677777777777777,18.272222222222222,16.523611111111112,16.476388888888888,18.512500000000003,17.316666666666666,17.977777777777778,17.583333333333332,18.168055555555554,17.205555555555556,17.28611111111111,17.454166666666666
2024-07-04,19.041666666666668,19.34722222222222,19.03472222222222,19.158333333333335,19.36388888888889,19.561111111111114,20.78611111111111,19.765277777777776,20.273611111111112,19.811111111111114,19.516666666666666,17.870833333333334,17.72222222222222,19.6,18.365277777777777,19.44861111111111,18.65972222222222,19.55972222222222,18.272222222222222,18.48888888888889,18.74722222222222
2024-07-05,20.322222222222223,20.674999999999997,19.9375,20.03472222222222,20.251388888888886,20.408333333333335,21.920833333333334,20.669444444444444,20.956944444444446,20.7125,20.36388888888889,18.976388888888888,18.7875,20.681944444444444,19.41111111111111,20.16111111111111,19.719444444444445,20.458333333333332,19.359722222222224,19.554166666666667,19.69027777777778
2024-07-06,25.180555555555557,25.422222222222224,24.461111111111112,24.504166666666666,26.091666666666665,25.441666666666666,26.65972222222222,24.947222222222223,25.86111111111111,25.106944444444444,24.908333333333335,24.041666666666668,24.202777777777776,26.55,24.11388888888889,25.36388888888889,24.688888888888886,25.637500000000003,24.547222222222224,24.833333333333332,25.234722222222224
2024-07-07,23.579166666666666,24.0625,22.987499999999997,23.17361111111111,24.031944444444445,23.791666666666668,24.891666666666666,23.94027777777778,24.391666666666666,23.795833333333334,23.59722222222222,22.470833333333335,22.356944444444444,24.35,22.88611111111111,24.01111111111111,23.32361111111111,24.290277777777778,22.869444444444444,22.929166666666667,22.943055555555556
2024-07-08,21.605555555555554,22.023611111111112,21.41111111111111,21.34861111111111,23.299999999999997,22.390277777777776,23.468055555555555,21.69861111111111,22.245833333333334,22.09027777777778,22.226388888888888,21.202777777777776,21.4625,23.915277777777778,21.193055555555556,22.197222222222223,22.025,22.4375,22.054166666666667,22.445833333333333,22.606944444444444
2024-07-09,24.90138888888889,25.608333333333334,24.822222222222223,24.688888888888886,26.368055555555557,25.5,27.501388888888886,25.033333333333335,25.304166666666667,25.34861111111111,25.445833333333333,24.570833333333333,24.770833333333332,27.683333333333334,24.390277777777776,25.612499999999997,25.343055555555555,25.79861111111111,25.730555555555554,26.118055555555557,26.24722222222222
2024-07-10,28.869444444444444,28.920833333333334,28.248611111111114,28.259722222222223,29.97638888888889,29.355555555555554,31.03611111111111,28.83055555555556,29.299999999999997,28.897222222222222,28.804166666666667,27.891666666666666,28.15138888888889,30.748611111111114,27.843055555555555,29.424999999999997,28.766666666666666,29.569444444444443,28.662499999999998,29.084722222222222,29.315277777777776
2024-07-11,24.251388888888886,24.836111111111112,24.216666666666665,24.379166666666666,25.07361111111111,24.790277777777778,25.918055555555554,24.669444444444444,24.991666666666667,24.958333333333332,24.533333333333335,23.208333333333332,23.304166666666667,25.208333333333332,23.780555555555555,24.272222222222222,24.01388888888889,24.126388888888886,23.9625,24.05972222222222,24.123611111111114
2024-07-12,25.169444444444444,25.908333333333335,25.254166666666666,25.283333333333335,26.53611111111111,25.944444444444443,27.15972222222222,25.475,25.9375,26.0,25.862499999999997,24.719444444444445,24.873611111111114,27.02638888888889,24.938888888888886,25.893055555555556,25.616666666666667,26.216666666666665,25.404166666666665,25.74722222222222,25.755555555555556
2024-07-13,25.458333333333332,25.991666666666667,24.995833333333334,25.206944444444446,25.77638888888889,25.843055555555555,26.927777777777777,25.883333333333333,26.130555555555556,25.876388888888886,25.40972222222222,24.168055555555554,23.984722222222224,26.020833333333332,24.674999999999997,25.616666666666667,24.93472222222222,25.977777777777778,24.593055555555555,24.77777777777778,24.980555555555554
2024-07-14,22.061111111111114,22.674999999999997,21.930555555555557,21.984722222222224,23.59861111111111,22.86388888888889,24.42361111111111,22.25,22.7875,22.65,22.619444444444444,21.7125,21.954166666666666,24.575000000000003,21.725,22.762500000000003,22.44861111111111,22.981944444444444,22.48888888888889,22.731944444444444,23.120833333333334
2024-07-15,25.195833333333333,25.86388888888889,25.07638888888889,25.069444444444443,26.6,25.869444444444444,27.773611111111112,25.294444444444444,25.952777777777776,25.730555555555554,25.561111111111114,24.602777777777778,24.71527777777778,27.206944444444446,24.579166666666666,25.9375,25.18472222222222,26.043055555555554,25.266666666666666,25.424999999999997,25.762500000000003
2024-07-16,24.5,25.115277777777777,24.47361111111111,24.55138888888889,26.018055555555556,25.04861111111111,26.108333333333334,24.48611111111111,24.959722222222222,25.126388888888886,24.98888888888889,23.915277777777778,24.019444444444446,26.255555555555556,24.129166666666666,24.855555555555554,24.680555555555557,24.975,24.67638888888889,24.919444444444444,24.773611111111112
2024-07-17,25.066666666666666,25.7125,24.98611111111111,25.197222222222223,25.819444444444443,25.523611111111112,27.025,25.293055555555554,25.67638888888889,25.709722222222222,25.4375,23.993055555555557,23.893055555555556,25.84861111111111,24.4375,25.333333333333332,24.843055555555555,25.538888888888888,24.427777777777777,24.693055555555556,24.32638888888889
2024-07-18,23.993055555555557,24.48611111111111,23.645833333333332,23.748611111111114,24.843055555555555,24.53472222222222,25.97222222222222,24.17361111111111,24.740277777777777,24.506944444444443,24.258333333333333,23.02638888888889,23.16111111111111,25.34027777777778,23.270833333333332,24.523611111111112,23.808333333333334,24.677777777777777,23.51111111111111,23.748611111111114,23.30138888888889
2024-07-19,24.19861111111111,24.852777777777778,23.859722222222224,23.793055555555554,25.618055555555557,24.720833333333335,26.379166666666666,24.220833333333335,24.841666666666665,24.640277777777776,24.52777777777778,23.668055555555554,23.795833333333334,26.5375,23.50277777777778,24.834722222222222,24.344444444444445,24.868055555555557,24.42638888888889,24.693055555555556,24.13611111111111
2024-07-20,23.381944444444443,23.84722222222222,23.043055555555554,22.9375,24.609722222222224,23.830555555555556,25.273611111111112,23.422222222222224,24.02638888888889,23.619444444444444,23.755555555555556,22.72361111111111,22.930555555555557,25.343055555555555,22.612499999999997,23.681944444444444,23.452777777777776,23.845833333333335,23.48888888888889,23.708333333333332,23.245833333333334
2024-07-21,23.641666666666666,24.068055555555556,23.458333333333332,23.4,24.955555555555556,24.38611111111111,25.733333333333334,23.762500000000003,24.280555555555555,24.112499999999997,23.98611111111111,23.072222222222223,23.1625,25.49722222222222,22.915277777777778,24.006944444444443,23.626388888888886,24.195833333333333,23.606944444444444,23.831944444444446,23.452777777777776
2024-07-22,26.063888888888886,26.476388888888888,25.570833333333333,25.616666666666667,26.445833333333333,26.244444444444444,27.737499999999997,26.319444444444443,26.84861111111111,26.148611111111112,25.83888888888889,24.804166666666667,24.6,26.84027777777778,25.219444444444445,26.67361111111111,25.545833333333334,26.869444444444444,24.99722222222222,25.40277777777778,24.756944444444443
2024-07-23,23.452777777777776,24.03472222222222,23.281944444444445,23.631944444444443,23.76111111111111,23.794444444444444,25.793055555555554,23.65277777777778,24.283333333333335,23.834722222222222,23.908333333333335,22.331944444444446,22.206944444444446,24.272222222222222,23.2875,23.444444444444443,23.28472222222222,23.719444444444445,22.818055555555556,23.126388888888886,22.733333333333334
2024-07-24,17.938888888888886,18.556944444444444,18.404166666666665,18.48888888888889,18.84861111111111,18.862499999999997,19.80138888888889,18.34027777777778,18.65138888888889,19.180555555555557,18.88611111111111,17.320833333333333,17.415277777777778,19.009722222222223,17.768055555555556,17.71388888888889,18.005555555555556,18.029166666666665,17.806944444444444,18.041666666666668,17.85
2024-07-25,20.181944444444444,20.788888888888888,20.12777777777778,20.227777777777778,20.41111111111111,20.484722222222224,22.1875,20.36111111111111,20.593055555555555,20.855555555555554,20.558333333333334,19.01388888888889,18.887500000000003,20.927777777777777,19.591666666666665,20.104166666666668,19.765277777777776,20.316666666666666,19.641666666666666,19.76388888888889,19.418055555555554
2024-07-26,21.61388888888889,22.0,21.045833333333334,21.029166666666665,21.612499999999997,21.56527777777778,23.483333333333334,21.9125,22.545833333333334,21.65972222222222,21.393055555555556,19.91111111111111,20.02777777777778,22.19027777777778,20.4,22.106944444444444,20.78611111111111,22.172222222222224,21.251388888888886,20.870833333333334,20.48611111111111
2024-07-27,25.544444444444444,25.941666666666666,25.155555555555555,25.3125,26.34861111111111,25.984722222222224,27.46527777777778,25.729166666666668,26.42638888888889,25.744444444444444,25.583333333333332,24.59722222222222,24.556944444444444,26.718055555555555,24.633333333333333,26.17361111111111,25.11388888888889,26.413888888888888,25.908333333333335,25.220833333333335,24.793055555555554
2024-07-28,21.356944444444444,22.07638888888889,21.827777777777776,21.9125,22.299999999999997,22.268055555555556,23.475,21.818055555555556,22.00277777777778,22.591666666666665,22.179166666666667,20.919444444444444,20.829166666666666,22.415277777777778,21.255555555555556,21.172222222222224,21.43472222222222,21.483333333333334,21.37222222222222,21.427777777777777,21.241666666666667
2024-07-29,19.683333333333334,20.091666666666665,19.154166666666665,19.318055555555556,19.397222222222222,19.50277777777778,21.522222222222222,19.775,20.141666666666666,20.0375,19.556944444444444,18.086111111111112,17.876388888888886,19.88888888888889,18.727777777777778,19.229166666666668,18.905555555555555,19.554166666666667,18.758333333333333,19.01111111111111,18.566666666666666
2024-07-30,21.163888888888888,21.4625,20.575000000000003,20.648611111111112,20.758333333333333,21.033333333333335,23.20138888888889,21.368055555555557,21.958333333333332,21.262500000000003,20.90138888888889,19.36111111111111,19.316666666666666,21.279166666666665,19.836111111111112,20.919444444444444,20.094444444444445,21.220833333333335,20.37777777777778,20.0625,19.8375
2024-07-31,23.325000000000003,23.718055555555555,23.058333333333334,23.183333333333334,23.509722222222223,23.531944444444445,24.991666666666667,23.73611111111111,24.295833333333334,23.53472222222222,23.19027777777778,21.90138888888889,21.88888888888889,23.75,22.297222222222224,23.516666666666666,22.61388888888889,23.768055555555556,23.006944444444443,22.615277777777777,22.248611111111114
2024-08-01,19.01388888888889,19.77638888888889,19.647222222222222,19.686111111111114,20.959722222222222,20.358333333333334,20.97361111111111,19.519444444444446,19.845833333333335,20.40972222222222,20.143055555555556,19.045833333333334,19.211111111111112,20.86388888888889,19.158333333333335,19.362499999999997,19.601388888888888,19.609722222222224,19.677777777777777,19.73888888888889,19.594444444444445
2024-08-02,21.275,21.890277777777776,21.433333333333334,21.330555555555556,22.669444444444444,22.095833333333335,23.126388888888886,21.591666666666665,22.181944444444444,22.033333333333335,21.922222222222224,20.69861111111111,20.77777777777778,22.768055555555556,20.80138888888889,21.77777777777778,21.375,22.02638888888889,21.822222222222223,21.533333333333335,21.329166666666666
2024-08-03,16.78611111111111,17.581944444444446,17.305555555555557,17.418055555555554,17.637500000000003,17.63888888888889,18.75277777777778,17.09027777777778,17.405555555555555,18.091666666666665,17.873611111111114,16.304166666666667,16.194444444444443,17.958333333333332,16.73888888888889,16.668055555555554,16.933333333333334,16.920833333333334,16.82638888888889,16.811111111111114,16.73611111111111
2024-08-04,20.216666666666665,20.71527777777778,19.947222222222223,20.00277777777778,20.125,20.15138888888889,22.043055555555554,20.65,21.237499999999997,20.566666666666666,20.20138888888889,18.495833333333334,18.572222222222223,20.566666666666666,19.266666666666666,20.40138888888889,19.466666666666665,20.572222222222223,19.563888888888886,19.501388888888886,19.133333333333333
2024-08-05,17.78472222222222,18.452777777777776,18.049999999999997,18.245833333333334,18.302777777777777,18.344444444444445,19.8125,18.20138888888889,18.390277777777776,18.894444444444446,18.566666666666666,16.79861111111111,16.8125,18.533333333333335,17.52638888888889,17.5,17.668055555555554,17.731944444444444,17.494444444444444,17.68472222222222,17.529166666666665
2024-08-06,19.58888888888889,20.19027777777778,19.558333333333334,19.549999999999997,20.818055555555556,20.295833333333334,21.69027777777778,19.956944444444446,20.27638888888889,20.143055555555556,19.808333333333334,18.44861111111111,18.391666666666666,20.51388888888889,18.96388888888889,19.866666666666667,19.204166666666666,20.119444444444444,19.506944444444443,19.320833333333333,18.929166666666667
2024-08-07,20.869444444444444,21.384722222222223,20.61388888888889,20.681944444444444,22.243055555555557,21.354166666666668,22.219444444444445,21.26111111111111,21.856944444444444,21.42361111111111,20.97361111111111,19.834722222222222,19.7875,21.873611111111114,20.373611111111114,21.6,20.73888888888889,21.95138888888889,20.841666666666665,20.65138888888889,20.086111111111112
2024-08-08,21.23611111111111,21.793055555555554,21.262500000000003,21.37222222222222,22.15972222222222,21.90138888888889,22.84861111111111,21.579166666666666,22.044444444444444,21.96388888888889,21.561111111111114,20.270833333333332,20.231944444444444,22.13611111111111,20.666666666666668,21.46388888888889,20.947222222222223,21.744444444444444,21.123611111111114,20.991666666666667,20.62777777777778
2024-08-09,20.83888888888889,21.355555555555554,20.80972222222222,20.916666666666668,21.259722222222223,21.327777777777776,22.730555555555554,21.172222222222224,21.419444444444444,21.819444444444443,21.22222222222222,19.78611111111111,19.677777777777777,21.61388888888889,20.269444444444446,20.873611111111114,20.569444444444443,21.13611111111111,20.66111111111111,20.697222222222223,20.36388888888889
2024-08-10,23.09027777777778,23.56527777777778,23.01388888888889,23.07638888888889,23.336111111111112,23.46388888888889,24.97361111111111,23.56527777777778,23.819444444444443,23.775,23.279166666666665,21.893055555555556,21.702777777777776,23.708333333333332,22.345833333333335,23.133333333333333,22.495833333333334,23.438888888888886,22.634722222222223,22.625,22.254166666666666
2024-08-11,23.531944444444445,23.906944444444445,23.125,23.080555555555556,23.530555555555555,23.702777777777776,24.904166666666665,23.83888888888889,24.18472222222222,23.82361111111111,23.36388888888889,22.16111111111111,22.033333333333335,23.879166666666666,22.663888888888888,23.318055555555556,22.86111111111111,23.793055555555554,22.770833333333332,22.78472222222222,22.37777777777778
2024-08-12,22.02638888888889,22.606944444444444,21.851388888888888,21.905555555555555,22.933333333333334,22.726388888888888,24.129166666666666,22.612499999999997,23.243055555555557,22.6625,22.470833333333335,21.268055555555556,21.395833333333332,23.358333333333334,21.57638888888889,22.82361111111111,21.9,23.195833333333333,22.40138888888889,21.868055555555557,21.295833333333334
2024-08-13,22.004166666666666,22.688888888888886,21.869444444444444,21.7125,23.243055555555557,22.477777777777778,24.23611111111111,22.094444444444445,22.620833333333334,22.584722222222222,22.583333333333332,21.56527777777778,21.71527777777778,24.441666666666666,21.48888888888889,22.568055555555556,22.319444444444443,22.822222222222223,23.606944444444444,22.852777777777778,22.404166666666665
2024-08-14,22.120833333333334,22.958333333333332,22.352777777777778,22.163888888888888,23.268055555555556,22.55972222222222,24.408333333333335,22.620833333333334,22.884722222222223,22.905555555555555,23.075000000000003,22.108333333333334,22.294444444444444,25.231944444444444,22.004166666666666,23.130555555555556,22.995833333333334,23.459722222222222,24.191666666666666,23.729166666666668,23.431944444444444
2024-08-15,24.529166666666665,24.958333333333332,24.362499999999997,24.320833333333333,25.370833333333334,25.018055555555556,26.22222222222222,24.743055555555557,25.413888888888888,24.827777777777776,24.702777777777776,23.629166666666666,23.769444444444446,25.866666666666667,23.711111111111112,24.8375,24.21388888888889,25.194444444444443,24.83888888888889,24.572222222222223,24.294444444444444
2024-08-16,26.816666666666666,27.336111111111112,26.5625,26.6,27.129166666666666,27.12222222222222,28.881944444444443,26.609722222222224,27.788888888888888,27.31527777777778,26.875,25.498611111111114,25.491666666666667,27.519444444444446,25.918055555555554,27.370833333333334,26.233333333333334,27.619444444444444,26.727777777777778,26.280555555555555,25.804166666666667
2024-08-17,23.725,24.290277777777778,23.775,23.83888888888889,24.66111111111111,24.380555555555556,25.63888888888889,24.0,24.427777777777777,24.520833333333332,24.147222222222222,22.979166666666668,22.95138888888889,24.811111111111114,23.147222222222222,24.058333333333334,23.6,24.1875,23.954166666666666,23.72222222222222,23.480555555555554
2024-08-18,24.308333333333334,25.001388888888886,24.493055555555557,24.61111111111111,25.711111111111112,25.266666666666666,26.362499999999997,24.775,25.273611111111112,25.186111111111114,24.920833333333334,24.0,23.855555555555554,25.96388888888889,23.995833333333334,25.09861111111111,24.563888888888886,25.311111111111114,24.859722222222224,24.748611111111114,24.265277777777776
2024-08-19,23.947222222222223,24.336111111111112,23.677777777777777,23.866666666666667,24.17361111111111,24.450000000000003,25.354166666666668,24.2125,24.365277777777777,24.431944444444444,23.998611111111114,22.680555555555557,22.509722222222223,24.266666666666666,23.293055555555554,23.73888888888889,23.406944444444445,23.993055555555557,23.24722222222222,23.376388888888886,23.118055555555557
2024-08-20,22.180555555555557,22.695833333333333,21.870833333333334,22.025,23.063888888888886,22.71527777777778,23.666666666666668,22.281944444444445,22.630555555555556,22.765277777777776,22.555555555555557,21.15138888888889,21.237499999999997,23.529166666666665,21.46527777777778,22.629166666666666,22.083333333333332,22.80972222222222,22.577777777777776,22.22361111111111,21.806944444444444
2024-08-21,20.976388888888888,21.522222222222222,21.11111111111111,21.205555555555556,22.008333333333333,21.709722222222222,22.438888888888886,21.30138888888889,21.76388888888889,21.795833333333334,21.634722222222223,20.229166666666668,20.319444444444443,22.077777777777776,20.720833333333335,21.104166666666668,21.09861111111111,21.383333333333333,20.893055555555556,21.163888888888888,20.884722222222223
2024-08-22,18.418055555555554,19.031944444444445,18.430555555555557,18.5875,19.12777777777778,19.145833333333332,20.498611111111114,18.884722222222223,19.281944444444445,19.158333333333335,18.966666666666665,17.424999999999997,17.452777777777776,19.21527777777778,17.913888888888888,18.629166666666666,18.244444444444444,18.808333333333334,18.1875,18.320833333333333,18.00277777777778
